2010-11-07T11:00:00+11:00,18
2010-11-08T11:00:00+11:00,16
2010-11-09T11:00:00+11:00,18
2010-11-10T11:00:00+11:00,19
2010-11-11T11:00:00+11:00,20
2010-11-12T11:00:00+11:00,22
2010-11-13T11:00:00+11:00,16
2010-11-14T11:00:00+11:00,16
2010-11-15T11:00:00+11:00,12
2010-11-16T11:00:00+11:00,12
2010-11-17T11:00:00+11:00,14
2010-11-18T11:00:00+11:00,12
2010-11-19T11:00:00+11:00,12
2010-11-20T11:00:00+11:00,14
2010-11-21T11:00:00+11:00,16
2010-11-22T11:00:00+11:00,21
2010-11-23T11:00:00+11:00,24
2010-11-24T11:00:00+11:00,24
2010-11-25T11:00:00+11:00,18
2010-11-26T11:00:00+11:00,20
2010-11-27T11:00:00+11:00,18
2010-11-28T11:00:00+11:00,13
2010-11-29T11:00:00+11:00,17
2010-11-30T11:00:00+11:00,18
2010-12-01T11:00:00+11:00,19
2010-12-02T11:00:00+11:00,19
2010-12-03T11:00:00+11:00,22
2010-12-04T11:00:00+11:00,24
2010-12-05T11:00:00+11:00,21
2010-12-06T11:00:00+11:00,23
2010-12-07T11:00:00+11:00,23
2010-12-08T11:00:00+11:00,20
2010-12-09T11:00:00+11:00,19
2010-12-10T11:00:00+11:00,16
2010-12-11T11:00:00+11:00,17
2010-12-12T11:00:00+11:00,14
2010-12-13T11:00:00+11:00,16
2010-12-14T11:00:00+11:00,19
2010-12-15T11:00:00+11:00,20
2010-12-16T11:00:00+11:00,14
2010-12-17T11:00:00+11:00,17
2010-12-18T11:00:00+11:00,14
2010-12-19T11:00:00+11:00,13
2010-12-20T11:00:00+11:00,13
2010-12-21T11:00:00+11:00,13
2010-12-22T11:00:00+11:00,17
2010-12-23T11:00:00+11:00,14
2010-12-24T11:00:00+11:00,16
2010-12-25T11:00:00+11:00,19
2010-12-26T11:00:00+11:00,16
2010-12-27T11:00:00+11:00,11
2010-12-28T11:00:00+11:00,13
2010-12-29T11:00:00+11:00,20
2010-12-30T11:00:00+11:00,17
2010-12-31T11:00:00+11:00,26
2011-01-01T11:00:00+11:00,19
2011-01-02T11:00:00+11:00,16
2011-01-03T11:00:00+11:00,17
2011-01-04T11:00:00+11:00,16
2011-01-05T11:00:00+11:00,16
2011-01-06T11:00:00+11:00,23
2011-01-07T11:00:00+11:00,27
2011-01-08T11:00:00+11:00,26
2011-01-09T11:00:00+11:00,18
2011-01-10T11:00:00+11:00,20
2011-01-11T11:00:00+11:00,22
2011-01-12T11:00:00+11:00,23
2011-01-13T11:00:00+11:00,24
2011-01-14T11:00:00+11:00,22
2011-01-15T11:00:00+11:00,22
2011-01-16T11:00:00+11:00,21
2011-01-17T11:00:00+11:00,16
2011-01-18T11:00:00+11:00,17
2011-01-19T11:00:00+11:00,17
2011-01-20T11:00:00+11:00,20
2011-01-21T11:00:00+11:00,23
2011-01-22T11:00:00+11:00,21
2011-01-23T11:00:00+11:00,23
2011-01-24T11:00:00+11:00,17
2011-01-25T11:00:00+11:00,20
2011-01-26T11:00:00+11:00,18
2011-01-27T11:00:00+11:00,18
2011-01-28T11:00:00+11:00,16
2011-01-29T11:00:00+11:00,19
2011-01-30T11:00:00+11:00,27
2011-01-31T11:00:00+11:00,26
2011-02-01T11:00:00+11:00,29
2011-02-02T11:00:00+11:00,22
2011-02-03T11:00:00+11:00,21
2011-02-04T11:00:00+11:00,23
2011-02-05T11:00:00+11:00,18
2011-02-06T11:00:00+11:00,14
2011-02-07T11:00:00+11:00,14
2011-02-08T11:00:00+11:00,16
2011-02-09T11:00:00+11:00,19
2011-02-10T11:00:00+11:00,22
2011-02-11T11:00:00+11:00,20
2011-02-12T11:00:00+11:00,16
2011-02-13T11:00:00+11:00,14
2011-02-14T11:00:00+11:00,17
2011-02-15T11:00:00+11:00,21
2011-02-16T11:00:00+11:00,22
2011-02-17T11:00:00+11:00,22
2011-02-18T11:00:00+11:00,22
2011-02-19T11:00:00+11:00,22
2011-02-20T11:00:00+11:00,16
2011-02-21T11:00:00+11:00,13
2011-02-22T11:00:00+11:00,14
2011-02-23T11:00:00+11:00,17
2011-02-24T11:00:00+11:00,18
2011-02-25T11:00:00+11:00,18
2011-02-26T11:00:00+11:00,21
2011-02-27T11:00:00+11:00,17
2011-02-28T11:00:00+11:00,16
2011-03-01T11:00:00+11:00,14
2011-03-02T11:00:00+11:00,13
2011-03-03T11:00:00+11:00,17
2011-03-04T11:00:00+11:00,13
2011-03-05T11:00:00+11:00,14
2011-03-06T11:00:00+11:00,17
2011-03-07T11:00:00+11:00,21
2011-03-08T11:00:00+11:00,22
2011-03-09T11:00:00+11:00,19
2011-03-10T11:00:00+11:00,16
2011-03-11T11:00:00+11:00,20
2011-03-12T11:00:00+11:00,22
2011-03-13T11:00:00+11:00,23
2011-03-14T11:00:00+11:00,16
2011-03-15T11:00:00+11:00,18
2011-03-16T11:00:00+11:00,16
2011-03-17T11:00:00+11:00,14
2011-03-18T11:00:00+11:00,14
2011-03-19T11:00:00+11:00,16
2011-03-20T11:00:00+11:00,20
2011-03-21T11:00:00+11:00,20
2011-03-22T11:00:00+11:00,20
2011-03-23T11:00:00+11:00,17
2011-03-24T11:00:00+11:00,17
2011-03-25T11:00:00+11:00,14
2011-03-26T11:00:00+11:00,14
2011-03-27T11:00:00+11:00,16
2011-03-28T11:00:00+11:00,18
2011-03-29T11:00:00+11:00,19
2011-03-30T11:00:00+11:00,16
2011-03-31T11:00:00+11:00,13
2011-04-01T11:00:00+11:00,13
2011-04-02T11:00:00+11:00,13
2011-04-03T10:00:00+10:00,13
2011-04-04T10:00:00+10:00,14
2011-04-05T10:00:00+10:00,16
2011-04-06T10:00:00+10:00,17
2011-04-07T10:00:00+10:00,18
2011-04-08T10:00:00+10:00,18
2011-04-09T10:00:00+10:00,20
2011-04-10T10:00:00+10:00,13
2011-04-11T10:00:00+10:00,10
2011-04-12T10:00:00+10:00,13
2011-04-13T10:00:00+10:00,13
2011-04-14T10:00:00+10:00,14
2011-04-15T10:00:00+10:00,14
2011-04-16T10:00:00+10:00,13
2011-04-17T10:00:00+10:00,13
2011-04-18T10:00:00+10:00,16
2011-04-19T10:00:00+10:00,19
2011-04-20T10:00:00+10:00,16
2011-04-21T10:00:00+10:00,16
2011-04-22T10:00:00+10:00,13
2011-04-23T10:00:00+10:00,12
2011-04-24T10:00:00+10:00,14
2011-04-25T10:00:00+10:00,12
2011-04-26T10:00:00+10:00,14
2011-04-27T10:00:00+10:00,13
2011-04-28T10:00:00+10:00,14
2011-04-29T10:00:00+10:00,16
2011-04-30T10:00:00+10:00,17
2011-05-01T10:00:00+10:00,16
2011-05-02T10:00:00+10:00,12
2011-05-03T10:00:00+10:00,13
2011-05-04T10:00:00+10:00,11
2011-05-05T10:00:00+10:00,11
2011-05-06T10:00:00+10:00,10
2011-05-07T10:00:00+10:00,10
2011-05-08T10:00:00+10:00,12
2011-05-09T10:00:00+10:00,9
2011-05-10T10:00:00+10:00,8
2011-05-11T10:00:00+10:00,8
2011-05-12T10:00:00+10:00,10
2011-05-13T10:00:00+10:00,11
2011-05-14T10:00:00+10:00,9
2011-05-15T10:00:00+10:00,11
2011-05-16T10:00:00+10:00,12
2011-05-17T10:00:00+10:00,10
2011-05-18T10:00:00+10:00,10
2011-05-19T10:00:00+10:00,13
2011-05-20T10:00:00+10:00,14
2011-05-21T10:00:00+10:00,15
2011-05-22T10:00:00+10:00,16
2011-05-23T10:00:00+10:00,12
2011-05-24T10:00:00+10:00,10
2011-05-25T10:00:00+10:00,9
2011-05-26T10:00:00+10:00,10
2011-05-27T10:00:00+10:00,12
2011-05-28T10:00:00+10:00,10
2011-05-29T10:00:00+10:00,10
2011-05-30T10:00:00+10:00,9
2011-05-31T10:00:00+10:00,9
2011-06-01T10:00:00+10:00,9
2011-06-02T10:00:00+10:00,13
2011-06-03T10:00:00+10:00,13
2011-06-04T10:00:00+10:00,11
2011-06-05T10:00:00+10:00,10
2011-06-06T10:00:00+10:00,8
2011-06-07T10:00:00+10:00,7
2011-06-08T10:00:00+10:00,7
2011-06-09T10:00:00+10:00,10
2011-06-10T10:00:00+10:00,10
2011-06-11T10:00:00+10:00,10
2011-06-12T10:00:00+10:00,10
2011-06-13T10:00:00+10:00,9
2011-06-14T10:00:00+10:00,8
2011-06-15T10:00:00+10:00,9
2011-06-16T10:00:00+10:00,9
2011-06-17T10:00:00+10:00,10
2011-06-18T10:00:00+10:00,12
2011-06-19T10:00:00+10:00,12
2011-06-20T10:00:00+10:00,12
2011-06-21T10:00:00+10:00,11
2011-06-22T10:00:00+10:00,10
2011-06-23T10:00:00+10:00,12
2011-06-24T10:00:00+10:00,13
2011-06-25T10:00:00+10:00,12
2011-06-26T10:00:00+10:00,11
2011-06-27T10:00:00+10:00,10
2011-06-28T10:00:00+10:00,9
2011-06-29T10:00:00+10:00,9
2011-06-30T10:00:00+10:00,11
2011-07-01T10:00:00+10:00,10
2011-07-02T10:00:00+10:00,11
2011-07-03T10:00:00+10:00,9
2011-07-04T10:00:00+10:00,11
2011-07-05T10:00:00+10:00,10
2011-07-06T10:00:00+10:00,9
2011-07-07T10:00:00+10:00,7
2011-07-08T10:00:00+10:00,9
2011-07-09T10:00:00+10:00,9
2011-07-10T10:00:00+10:00,9
2011-07-11T10:00:00+10:00,9
2011-07-12T10:00:00+10:00,11
2011-07-13T10:00:00+10:00,9
2011-07-14T10:00:00+10:00,8
2011-07-15T10:00:00+10:00,7
2011-07-16T10:00:00+10:00,7
2011-07-17T10:00:00+10:00,11
2011-07-18T10:00:00+10:00,9
2011-07-19T10:00:00+10:00,11
2011-07-20T10:00:00+10:00,9
2011-07-21T10:00:00+10:00,9
2011-07-22T10:00:00+10:00,9
2011-07-23T10:00:00+10:00,7
2011-07-24T10:00:00+10:00,9
2011-07-25T10:00:00+10:00,11
2011-07-26T10:00:00+10:00,9
2011-07-27T10:00:00+10:00,8
2011-07-28T10:00:00+10:00,9
2011-07-29T10:00:00+10:00,11
2011-07-30T10:00:00+10:00,12
2011-07-31T10:00:00+10:00,13
2011-08-01T10:00:00+10:00,14
2011-08-02T10:00:00+10:00,14
2011-08-03T10:00:00+10:00,16
2011-08-04T10:00:00+10:00,16
2011-08-05T10:00:00+10:00,12
2011-08-06T10:00:00+10:00,10
2011-08-07T10:00:00+10:00,8
2011-08-08T10:00:00+10:00,9
2011-08-09T10:00:00+10:00,8
2011-08-10T10:00:00+10:00,8
2011-08-11T10:00:00+10:00,9
2011-08-12T10:00:00+10:00,7
2011-08-13T10:00:00+10:00,7
2011-08-14T10:00:00+10:00,10
2011-08-15T10:00:00+10:00,10
2011-08-16T10:00:00+10:00,14
2011-08-17T10:00:00+10:00,12
2011-08-18T10:00:00+10:00,10
2011-08-19T10:00:00+10:00,12
2011-08-20T10:00:00+10:00,12
2011-08-21T10:00:00+10:00,12
2011-08-22T10:00:00+10:00,11
2011-08-23T10:00:00+10:00,11
2011-08-24T10:00:00+10:00,12
2011-08-25T10:00:00+10:00,13
2011-08-26T10:00:00+10:00,9
2011-08-27T10:00:00+10:00,12
2011-08-28T10:00:00+10:00,12
2011-08-29T10:00:00+10:00,10
2011-08-30T10:00:00+10:00,8
2011-08-31T10:00:00+10:00,11
2011-09-01T10:00:00+10:00,11
2011-09-02T10:00:00+10:00,13
2011-09-03T10:00:00+10:00,14
2011-09-04T10:00:00+10:00,16
2011-09-05T10:00:00+10:00,13
2011-09-06T10:00:00+10:00,10
2011-09-07T10:00:00+10:00,9
2011-09-08T10:00:00+10:00,8
2011-09-09T10:00:00+10:00,8
2011-09-10T10:00:00+10:00,10
2011-09-11T10:00:00+10:00,10
2011-09-12T10:00:00+10:00,10
2011-09-13T10:00:00+10:00,13
2011-09-14T10:00:00+10:00,11
2011-09-15T10:00:00+10:00,10
2011-09-16T10:00:00+10:00,14
2011-09-17T10:00:00+10:00,16
2011-09-18T10:00:00+10:00,13
2011-09-19T10:00:00+10:00,17
2011-09-20T10:00:00+10:00,12
2011-09-21T10:00:00+10:00,13
2011-09-22T10:00:00+10:00,17
2011-09-23T10:00:00+10:00,13
2011-09-24T10:00:00+10:00,10
2011-09-25T10:00:00+10:00,12
2011-09-26T10:00:00+10:00,12
2011-09-27T10:00:00+10:00,16
2011-09-28T10:00:00+10:00,16
2011-09-29T10:00:00+10:00,11
